opportunity_id,sales_agent,manager,regional_office,product,account,sector,deal_stage,engage_date,close_date,close_value
0T2CY70E,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",NULL,NULL,Engaging,2017-07-22,NULL,NULL
0T9EBKZL,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Scottech,marketing,Won,2017-07-21,2017-07-28,51
0T9KUEQ2,"Cassey Cress","Rocco Neubert","East","GTX Plus Pro",NULL,NULL,Engaging,2017-07-11,NULL,NULL
0TC6I9SJ,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Dontechi,software,Engaging,2017-07-24,NULL,NULL
0TEEJ0WD,"Donn Cantrell","Rocco Neubert","East","GTX Plus Basic",Opentech,finance,Lost,2017-11-11,2017-11-18,0
0TICPBMF,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic",Conecom,technology,Won,2017-09-23,2017-09-27,1047
0TQP0E65,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",NULL,NULL,Prospecting,NULL,NULL,NULL
0TR3RU8A,"Niesha Huffines","Melvin Marxen","Central","MG Special",Domzoom,entertainment,Won,2017-06-12,2017-09-10,61
0TUS4NAC,"Jonathan Berthelot","Melvin Marxen","Central","MG Special",Rangreen,technology,Won,2016-12-07,2017-03-11,51
0U0GUDIX,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro",Stanredtax,finance,Won,2017-09-14,2017-09-18,5421
0U3WVJO0,"Corliss Cosme","Cara Losch","East","GTX PRO",NULL,NULL,Engaging,2016-12-28,NULL,NULL
0UB5IQXA,"Cecily Lampkin","Dustin Brinkmann","Central","MG Special",Codehow,software,Won,2017-08-12,2017-11-23,65
0UCQUW6U,"Garret Kinder","Cara Losch","East","MG Advanced","Umbrella Corporation",finance,Lost,2017-06-25,2017-07-07,0
0UDLH6I3,"Garret Kinder","Cara Losch","East","GTX Basic",Zathunicon,retail,Lost,2017-04-07,2017-04-15,0
0UFUDIYT,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Scotfind,software,Won,2017-09-22,2017-11-22,570
0UOIGVEO,"Donn Cantrell","Rocco Neubert","East","MG Advanced","Gekko & Co",retail,Won,2017-10-11,2017-10-20,3024
0V9YEQDU,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Treequote,telecommunications,Lost,2017-10-13,2017-10-22,0
0VFBWUG5,"Moses Frase","Dustin Brinkmann","Central","GTX Plus Basic",Codehow,software,Lost,2017-08-21,2017-11-03,0
0VG9PGMI,"Rosalina Dieter","Celia Rouche","West","GTX Plus Pro",Hatfan,services,Won,2017-08-25,2017-09-13,6391
0VXUZU7P,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Scottech,marketing,Won,2017-04-19,2017-04-25,49
0VYX8TN3,"Cecily Lampkin","Dustin Brinkmann","Central","MG Special",dambase,marketing,Lost,2017-03-30,2017-04-09,0
0VZIDVCC,"Moses Frase","Dustin Brinkmann","Central","MG Special",Zumgoity,medical,Won,2017-07-04,2017-07-09,55
0W6S0ODT,"Gladys Colclough","Melvin Marxen","Central","MG Special",Conecom,technology,Won,2017-06-23,2017-07-03,49
0W8VWJDS,"Vicki Laflamme","Celia Rouche","West","MG Special",Lexiqvolax,medical,Won,2017-10-16,2017-10-18,56
0WC2J3UP,"Anna Snelling","Dustin Brinkmann","Central","GTX Basic",Funholding,finance,Lost,2017-06-19,2017-08-28,0
0WERZ67T,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Warephase,services,Won,2017-08-18,2017-11-13,986
0WGAPLOI,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",dambase,marketing,Won,2017-09-19,2017-12-07,4990
0WGCUB3L,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",Rundofase,technology,Won,2017-08-28,2017-09-13,1105
0WJLKMUA,"Violet Mclelland","Cara Losch","East","GTX PRO","Acme Corporation",technology,Lost,2017-07-28,2017-07-29,0
0WO582AV,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Dontechi,software,Lost,2017-05-08,2017-08-06,0
0WRMY7IX,"Violet Mclelland","Cara Losch","East","GTX Plus Basic",Plussunin,retail,Won,2017-04-27,2017-04-28,1146
0WVCRCOU,"Cassey Cress","Rocco Neubert","East","GTX PRO",Xx-zobam,entertainment,Lost,2017-03-31,2017-04-01,0
0WWDVOM3,"Rosalina Dieter","Celia Rouche","West","MG Special",Condax,medical,Won,2017-02-25,2017-05-09,50
0X1AY1FM,"Rosalina Dieter","Celia Rouche","West","MG Advanced",Sonron,telecommunications,Won,2017-05-14,2017-05-18,3484
0XBGT413,"Gladys Colclough","Melvin Marxen","Central","GTX PRO",NULL,NULL,Engaging,2017-07-30,NULL,NULL
0XBMBVFP,"Zane Levy","Summer Sewald","West","MG Advanced",Groovestreet,retail,Won,2017-09-25,2017-10-04,3438
0XC4DR3F,"Jonathan Berthelot","Melvin Marxen","Central","GTX PRO",Streethex,retail,Won,2017-04-04,2017-04-10,5032
0XG8TOJF,"Kary Hendrixson","Summer Sewald","West","GTX Plus Pro",Fasehatice,retail,Lost,2016-12-11,2017-03-18,0
0XHTFQE8,"Cassey Cress","Rocco Neubert","East","GTX Plus Basic",Betasoloin,medical,Won,2017-05-19,2017-08-19,1131
0XI051FP,"Jonathan Berthelot","Melvin Marxen","Central","MG Advanced",Ron-tech,medical,Lost,2017-04-21,2017-05-02,0
0XIPT9AX,"Maureen Marcano","Summer Sewald","West","GTX Plus Pro",Condax,medical,Won,2017-03-31,2017-04-10,5637
0XK80WX8,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",dambase,marketing,Won,2017-06-30,2017-07-11,47
0XMB83YO,"Kami Bicknell","Summer Sewald","West","GTX Plus Pro",Scotfind,software,Won,2017-02-07,2017-05-15,5401
0XVL2UMH,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Groovestreet,retail,Prospecting,NULL,NULL,NULL
0XWCTQL2,"Zane Levy","Summer Sewald","West","MG Special",Doncon,technology,Won,2017-06-12,2017-08-18,51
0XYUJ7HF,"Vicki Laflamme","Celia Rouche","West","MG Special",Isdom,medical,Engaging,2017-08-23,NULL,NULL
0Y8HO91H,"Cassey Cress","Rocco Neubert","East","GTX PRO","Massive Dynamic",entertainment,Won,2017-05-18,2017-08-02,4873
0YCAS0B9,"Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Pro",Finhigh,finance,Won,2017-06-08,2017-08-27,6096
0YM4VJDP,"James Ascencio","Summer Sewald","West","GTX Basic",Finjob,employment,Lost,2017-10-14,2017-11-30,0
0YN6EALP,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Scottech,marketing,Won,2017-03-11,2017-03-17,57
0YPN92QB,"Rosalina Dieter","Celia Rouche","West","MG Special",Y-corporation,employment,Lost,2017-07-08,2017-07-10,0
0Z2CQ0MQ,"Kami Bicknell","Summer Sewald","West","GTX Basic",Sonron,telecommunications,Won,2017-03-18,2017-03-28,453
0Z6MNUF2,"Rosalina Dieter","Celia Rouche","West","MG Advanced",Y-corporation,employment,Won,2017-04-22,2017-04-30,3242
0Z8ZAS2M,"Zane Levy","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-07-21,NULL,NULL
0ZG6U7MQ,"Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Pro",NULL,NULL,Prospecting,NULL,NULL,NULL
0ZHLQFGU,"Kami Bicknell","Summer Sewald","West","GTX PRO",Blackzim,retail,Won,2016-12-10,2017-03-22,4839
0ZXS3AIR,"Boris Faz","Rocco Neubert","East","GTX Basic",Betasoloin,medical,Won,2017-09-20,2017-12-26,563
100W6J9A,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Treequote,telecommunications,Lost,2017-07-13,2017-07-19,0
102XKYAC,"Cassey Cress","Rocco Neubert","East","GTX PRO",Zotware,software,Engaging,2017-09-01,NULL,NULL
107BPCAS,"Niesha Huffines","Melvin Marxen","Central","GTX Basic",dambase,marketing,Lost,2017-02-04,2017-05-16,0
10984DDU,"Moses Frase","Dustin Brinkmann","Central","GTX Plus Pro",Toughzap,retail,Won,2017-09-24,2017-12-28,7300
10AEGW41,"Kary Hendrixson","Summer Sewald","West","GTX PRO",NULL,NULL,Engaging,2017-04-16,NULL,NULL
10ALJD82,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Nam-zim,services,Prospecting,NULL,NULL,NULL
10B65ZN9,"James Ascencio","Summer Sewald","West","GTX Basic",Groovestreet,retail,Won,2017-10-06,2017-12-31,457
10ICDVM2,"Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic",Konmatfix,marketing,Won,2017-07-25,2017-07-30,537
10IY4PV4,"Rosalina Dieter","Celia Rouche","West","MG Advanced",NULL,NULL,Engaging,2017-03-18,NULL,NULL
10N0ZBYO,"Rosalina Dieter","Celia Rouche","West","MG Advanced",Singletechno,retail,Won,2017-10-09,2017-10-11,3435
10NTPQUY,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Warephase,services,Won,2017-03-01,2017-06-16,50
10QE4JCA,"Anna Snelling","Dustin Brinkmann","Central","MG Special",NULL,NULL,Engaging,2017-07-28,NULL,NULL
10QXTLQX,"Daniell Hammack","Rocco Neubert","East","GTX PRO","Acme Corporation",technology,Won,2017-05-15,2017-06-25,5857
10R46CSK,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",Betatech,medical,Won,2017-02-18,2017-05-07,2904
10THTNLC,"Zane Levy","Summer Sewald","West","GTX Plus Basic",NULL,NULL,Engaging,2017-06-22,NULL,NULL
10UN7LA8,"Anna Snelling","Dustin Brinkmann","Central","MG Advanced",Rangreen,technology,Won,2017-05-04,2017-06-23,3813
10YLM9VF,"Elease Gluck","Celia Rouche","West","GTX PRO",Sonron,telecommunications,Lost,2017-09-26,2017-10-09,0
113O9JCA,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Codehow,software,Lost,2017-05-26,2017-09-09,0
11EK1VP7,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Funholding,finance,Won,2017-03-07,2017-05-28,4978
11LIZUQE,"Cassey Cress","Rocco Neubert","East","MG Advanced",NULL,NULL,Engaging,2017-07-24,NULL,NULL
11T4HX93,"Jonathan Berthelot","Melvin Marxen","Central","MG Special","Bluth Company",technology,Prospecting,NULL,NULL,NULL
11V16SZZ,"Corliss Cosme","Cara Losch","East","GTX Basic",Labdrill,medical,Engaging,2017-05-24,NULL,NULL
120BESB3,"Markita Hansen","Celia Rouche","West","MG Advanced",Kan-code,software,Lost,2017-03-30,2017-04-09,0
125VIRMX,"Elease Gluck","Celia Rouche","West","GTK 500",Warephase,services,Engaging,2016-12-19,NULL,NULL
127ZPLXQ,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Hottechi,technology,Lost,2016-12-18,2017-03-18,0
129P48QP,"Daniell Hammack","Rocco Neubert","East","GTX Plus Pro",Ganjaflex,retail,Lost,2017-10-15,2017-10-25,0
12GLKKV4,"Markita Hansen","Celia Rouche","West","GTX Plus Basic",J-Texon,retail,Won,2017-05-28,2017-06-08,941
12HOWQMI,"Garret Kinder","Cara Losch","East","GTX PRO",Kan-code,software,Won,2017-09-30,2017-10-07,5203
12HRYJQH,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Konex,technology,Won,2017-07-22,2017-07-23,442
12M4HB7G,"Cassey Cress","Rocco Neubert","East","GTX Basic",Plussunin,retail,Won,2017-02-08,2017-05-01,623
12MQ3WM8,"Marty Freudenburg","Melvin Marxen","Central","MG Advanced",Zumgoity,medical,Won,2017-01-02,2017-03-10,3647
12OQKSVK,"Reed Clapper","Rocco Neubert","East","GTX Plus Basic",Mathtouch,marketing,Won,2017-02-09,2017-03-20,896
1374WYJG,"Violet Mclelland","Cara Losch","East","MG Advanced",Kan-code,software,Won,2017-09-19,2017-12-31,3248
1397M445,"Garret Kinder","Cara Losch","East","MG Advanced",Plussunin,retail,Lost,2017-08-23,2017-11-03,0
13FIM9V3,"Corliss Cosme","Cara Losch","East","GTX PRO",NULL,NULL,Engaging,2017-06-24,NULL,NULL
13GM5I6M,"Kami Bicknell","Summer Sewald","West","GTX PRO",NULL,NULL,Engaging,2016-12-29,NULL,NULL
13O8NTOT,"Violet Mclelland","Cara Losch","East","MG Special",Initech,telecommunications,Won,2017-09-26,2017-11-30,61
13PPMGNM,"Kami Bicknell","Summer Sewald","West","GTX Plus Basic",Plexzap,retail,Lost,2017-06-03,2017-08-07,0
13WLN2MJ,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Finhigh,finance,Won,2017-10-06,2017-10-08,4461
1426E8W6,"Versie Hillebrand","Dustin Brinkmann","Central","GTX Basic",Cancity,retail,Lost,2017-04-11,2017-04-21,0
14CNQKX8,"Kary Hendrixson","Summer Sewald","West","GTX PRO",NULL,NULL,Engaging,2017-06-21,NULL,NULL
14P6935C,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Dontechi,software,Won,2017-10-15,2017-10-16,4885
14PBBHSE,"Violet Mclelland","Cara Losch","East","MG Special",Zotware,software,Won,2017-02-11,2017-05-08,49
14PM641K,"Cassey Cress","Rocco Neubert","East","GTX Plus Basic","Gekko & Co",retail,Won,2016-12-07,2017-03-07,1152
14V0RQBV,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Toughzap,retail,Lost,2017-05-19,2017-08-27,0
152DN1FE,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Cancity,retail,Lost,2017-07-10,2017-07-12,0
15PJZKNT,"Gladys Colclough","Melvin Marxen","Central","GTX PRO",Stanredtax,finance,Lost,2017-08-18,2017-08-31,0
1629C4UW,"Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic",Conecom,technology,Lost,2017-10-31,2017-11-10,0
17MPPMM0,"Kami Bicknell","Summer Sewald","West","MG Special",Xx-holding,finance,Lost,2017-05-05,2017-05-12,0
17U8549G,"Maureen Marcano","Summer Sewald","West","GTX PRO",Labdrill,medical,Won,2017-03-12,2017-06-15,4281
181X64EU,"Vicki Laflamme","Celia Rouche","West","GTX Plus Basic",Goodsilron,marketing,Won,2017-03-29,2017-04-09,1176
185PGG0J,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Treequote,telecommunications,Won,2017-07-14,2017-07-17,44
18IUIUK0,"Versie Hillebrand","Dustin Brinkmann","Central","MG Advanced",NULL,NULL,Prospecting,NULL,NULL,NULL
18KMXL8N,"Maureen Marcano","Summer Sewald","West","GTX Plus Pro",J-Texon,retail,Won,2017-08-01,2017-11-06,4434
18LZY55R,"Violet Mclelland","Cara Losch","East","MG Special",Xx-zobam,entertainment,Won,2017-06-25,2017-07-02,60
18N5WD04,"Kary Hendrixson","Summer Sewald","West","MG Special",Singletechno,retail,Lost,2017-08-08,2017-09-24,0
18T73EHS,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",Labdrill,medical,Won,2017-08-23,2017-08-27,993
18Y7GRPW,"Garret Kinder","Cara Losch","East","GTX Plus Pro",Silis,medical,Won,2016-12-18,2017-03-21,5918
18YA4UUP,"Versie Hillebrand","Dustin Brinkmann","Central","GTX Plus Pro",Xx-zobam,entertainment,Engaging,2017-07-27,NULL,NULL
1969NL80,"Moses Frase","Dustin Brinkmann","Central","MG Special",NULL,NULL,Prospecting,NULL,NULL,NULL
196BHHOS,"Zane Levy","Summer Sewald","West","GTX Plus Pro",Green-Plus,services,Lost,2017-04-24,2017-04-27,0
1976N63N,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Kinnamplus,retail,Engaging,2017-07-26,NULL,NULL
197EQMY8,"Kami Bicknell","Summer Sewald","West","GTX PRO",NULL,NULL,Engaging,2017-09-20,NULL,NULL
19H5KFIC,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Globex Corporation",technology,Won,2017-09-08,2017-12-03,1021
19MLD9YF,"Rosalina Dieter","Celia Rouche","West","MG Advanced",J-Texon,retail,Won,2017-12-16,2017-12-24,3379
1A1BI5VB,"Boris Faz","Rocco Neubert","East","GTX PRO",Mathtouch,marketing,Won,2017-09-09,2017-09-22,4609
1A86ZD0B,"Corliss Cosme","Cara Losch","East","GTX Plus Pro",Ganjaflex,retail,Won,2017-03-30,2017-06-26,5189
1AGL4X1J,"Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic",Isdom,medical,Lost,2017-10-02,2017-12-18,0
1AQKM7VU,"Markita Hansen","Celia Rouche","West","GTX PRO",Y-corporation,employment,Won,2017-09-20,2017-11-24,4487
1B27CZ2M,"James Ascencio","Summer Sewald","West","GTX Plus Pro",NULL,NULL,Engaging,2017-03-10,NULL,NULL
1B2WYHTY,"Rosalina Dieter","Celia Rouche","West","MG Advanced",Plexzap,retail,Won,2017-09-29,2017-11-30,3509
1B4CL153,"Zane Levy","Summer Sewald","West","GTX Plus Pro",Xx-holding,finance,Won,2017-04-08,2017-04-17,5884
1B4L7TNG,"Markita Hansen","Celia Rouche","West","MG Advanced",Sonron,telecommunications,Lost,2016-12-27,2017-03-25,0
1BAF1ZYL,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Plexzap,retail,Won,2017-08-14,2017-08-19,551
1BB5LME9,"Marty Freudenburg","Melvin Marxen","Central","MG Special","Globex Corporation",technology,Prospecting,NULL,NULL,NULL
1BV5JLZV,"Vicki Laflamme","Celia Rouche","West","MG Special",Doncon,technology,Won,2017-06-05,2017-09-01,59
1BW8S7JD,"Violet Mclelland","Cara Losch","East","MG Special",NULL,NULL,Engaging,2017-11-06,NULL,NULL
1C1I7A6R,"Moses Frase","Dustin Brinkmann","Central","GTX Plus Basic",Cancity,retail,Won,2016-10-20,2017-03-01,1054
1C2V9RAO,"Vicki Laflamme","Celia Rouche","West","MG Advanced",Goodsilron,marketing,Won,2017-06-20,2017-09-13,3241
1CT3EWJ8,"Markita Hansen","Celia Rouche","West","GTX Basic",Goodsilron,marketing,Won,2017-10-19,2017-10-21,553
1CZU97OX,"James Ascencio","Summer Sewald","West","GTX Plus Pro",Singletechno,retail,Won,2017-05-14,2017-08-02,5525
1D1EJE8U,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Scotfind,software,Lost,2017-05-12,2017-05-26,0
1D1L6FJX,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Treequote,telecommunications,Won,2017-07-20,2017-08-17,5058
1D54L027,"Wilburn Farren","Cara Losch","East","MG Advanced",NULL,NULL,Engaging,2017-01-25,NULL,NULL
1D5AYQO6,"Hayden Neloms","Celia Rouche","West","MG Special",Condax,medical,Won,2017-07-10,2017-07-19,59
1D8XLZQ8,"Hayden Neloms","Celia Rouche","West","MG Advanced",Konex,technology,Won,2017-10-03,2017-11-21,3795
1DC9PQ4S,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",NULL,NULL,Engaging,2017-08-01,NULL,NULL
1DDW2GQW,"Anna Snelling","Dustin Brinkmann","Central","MG Advanced",Cancity,retail,Lost,2017-01-21,2017-03-09,0
1DIL2X16,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Rundofase,technology,Lost,2017-07-17,2017-07-28,0
1DMERFNB,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Y-corporation,employment,Won,2017-06-22,2017-09-22,628
1DZNTUSA,"Kami Bicknell","Summer Sewald","West","GTX PRO",Lexiqvolax,medical,Lost,2017-05-12,2017-05-20,0
1E2LYCWP,"Boris Faz","Rocco Neubert","East","GTX PRO",Plussunin,retail,Lost,2017-04-23,2017-04-24,0
1E5MFGR7,"Donn Cantrell","Rocco Neubert","East","GTX Basic",Plussunin,retail,Lost,2017-07-04,2017-09-26,0
1F8MPXZQ,"Versie Hillebrand","Dustin Brinkmann","Central","MG Advanced",Stanredtax,finance,Lost,2017-07-01,2017-07-13,0
1F950BGI,"Lajuana Vencill","Dustin Brinkmann","Central","MG Special","Genco Pura Olive Oil Company",retail,Won,2017-05-16,2017-06-01,56
1FAMR9UR,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Funholding,finance,Won,2017-06-19,2017-06-25,5030
1FAU5C6V,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",NULL,NULL,Prospecting,NULL,NULL,NULL
1FEHFRKX,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro",Labdrill,medical,Engaging,2017-07-20,NULL,NULL
1FHY3UGF,"Corliss Cosme","Cara Losch","East","GTX PRO",Zotware,software,Lost,2017-10-05,2017-10-13,0
1FLN8BTI,"Darcel Schlecht","Melvin Marxen","Central","MG Special",Rundofase,technology,Engaging,2017-08-01,NULL,NULL
1FMCUSFS,"Boris Faz","Rocco Neubert","East","GTX Plus Pro",Plussunin,retail,Won,2017-11-04,2017-12-08,5737
1FXXXLJY,"Zane Levy","Summer Sewald","West","GTX Basic",Labdrill,medical,Lost,2017-06-20,2017-09-25,0
1G866GH4,"Darcel Schlecht","Melvin Marxen","Central","MG Special",Toughzap,retail,Won,2017-01-06,2017-03-17,56
1GA3AFTX,"Versie Hillebrand","Dustin Brinkmann","Central","MG Advanced",Rangreen,technology,Lost,2017-09-22,2017-12-12,0
1GIP77EP,"Maureen Marcano","Summer Sewald","West","GTX Plus Pro",NULL,NULL,Engaging,2017-02-21,NULL,NULL
1GT10YJD,"Vicki Laflamme","Celia Rouche","West","GTX Plus Pro",NULL,NULL,Engaging,2017-03-17,NULL,NULL
1GVU0QTO,"Hayden Neloms","Celia Rouche","West","MG Advanced",Singletechno,retail,Won,2017-10-18,2017-10-22,3696
1H1YDS7C,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",NULL,NULL,Engaging,2017-02-26,NULL,NULL
1H2PVLZ3,"Rosalina Dieter","Celia Rouche","West","GTK 500",Xx-holding,finance,Won,2017-09-03,2017-11-10,26186
1HD5JJM3,"Moses Frase","Dustin Brinkmann","Central","GTX Plus Basic",NULL,NULL,Prospecting,NULL,NULL,NULL
1HG8VLHU,"Cecily Lampkin","Dustin Brinkmann","Central","MG Advanced",Toughzap,retail,Won,2017-12-09,2017-12-16,3843
1HVNTEPV,"Rosie Papadopoulos","Cara Losch","East","GTX PRO",Kinnamplus,retail,Won,2016-12-12,2017-03-11,4465
1I1K838F,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Nam-zim,services,Won,2017-08-21,2017-12-23,547
1IABHXOP,"Moses Frase","Dustin Brinkmann","Central","GTX Basic",Gogozoom,telecommunications,Won,2017-10-06,2017-10-14,552
1IG94UUQ,"Kary Hendrixson","Summer Sewald","West","GTX Plus Basic",Singletechno,retail,Won,2017-07-03,2017-07-13,1133
1IH166HI,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Codehow,software,Lost,2017-04-08,2017-05-27,0
1IHNDN80,"Cecily Lampkin","Dustin Brinkmann","Central","MG Advanced",Streethex,retail,Lost,2017-03-12,2017-05-02,0
1IL51ZIW,"Violet Mclelland","Cara Losch","East","MG Special",Condax,medical,Lost,2017-07-15,2017-07-22,0
1IY7Y42E,"Kary Hendrixson","Summer Sewald","West","GTX Plus Pro",Condax,medical,Won,2017-08-18,2017-11-14,4454
1J5Y9X1H,"Vicki Laflamme","Celia Rouche","West","MG Advanced",Groovestreet,retail,Won,2017-06-17,2017-09-17,3295
1JB82QZ0,"Vicki Laflamme","Celia Rouche","West","MG Advanced",Sonron,telecommunications,Lost,2017-07-11,2017-07-12,0
1JC9DMNJ,"Vicki Laflamme","Celia Rouche","West","MG Special",Hottechi,technology,Lost,2017-02-25,2017-05-06,0
1JFYPP8R,"Zane Levy","Summer Sewald","West","GTX Basic",Cheers,entertainment,Won,2017-09-28,2017-10-05,571
1K6HY455,"Boris Faz","Rocco Neubert","East","MG Advanced",NULL,NULL,Engaging,2017-05-09,NULL,NULL
1KV8WY84,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic",Statholdings,employment,Lost,2017-05-16,2017-05-24,0
1KVGSF08,"Corliss Cosme","Cara Losch","East","GTX Plus Pro",Konex,technology,Won,2017-07-14,2017-09-23,4989
1L2S3CMT,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",Zumgoity,medical,Lost,2017-05-04,2017-08-27,0
1L68AC0E,"Wilburn Farren","Cara Losch","East","GTX PRO",Gogozoom,telecommunications,Engaging,2017-10-04,NULL,NULL
1L6M83Q5,"Reed Clapper","Rocco Neubert","East","MG Advanced",Donware,marketing,Won,2017-04-21,2017-05-02,3214
1LHU0876,"Elease Gluck","Celia Rouche","West","MG Advanced",Labdrill,medical,Engaging,2017-09-22,NULL,NULL
